Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-07 01:27:27,c4:7c:8d:6d:26:c9,23.8,29,203,82
2025-04-07 01:38:02,c4:7c:8d:6d:26:c9,23.9,29,121,83
2025-04-07 01:48:35,c4:7c:8d:6d:26:c9,23.9,29,236,84
2025-04-07 01:59:10,c4:7c:8d:6d:26:c9,23.9,29,238,83
2025-04-07 02:09:46,c4:7c:8d:6d:26:c9,23.7,29,7773,82
2025-04-07 02:20:23,c4:7c:8d:6d:26:c9,24.7,29,8123,82
2025-04-07 02:30:55,c4:7c:8d:6d:26:c9,25.3,29,8305,82
2025-04-07 02:41:27,c4:7c:8d:6d:26:c9,25.4,30,8226,80
2025-04-07 02:52:01,c4:7c:8d:6d:26:c9,25.7,30,8338,82
2025-04-07 03:02:34,c4:7c:8d:6d:26:c9,25.7,30,8238,81
2025-04-07 03:13:10,c4:7c:8d:6d:26:c9,25.8,30,8327,81
2025-04-07 03:23:42,c4:7c:8d:6d:26:c9,25.8,30,8229,82
2025-04-07 03:34:15,c4:7c:8d:6d:26:c9,25.9,30,8359,82
2025-04-07 03:44:50,c4:7c:8d:6d:26:c9,25.9,30,8327,82
2025-04-07 03:55:26,c4:7c:8d:6d:26:c9,25.8,30,8268,81
2025-04-07 04:05:58,c4:7c:8d:6d:26:c9,25.7,29,220,82
2025-04-07 04:16:31,c4:7c:8d:6d:26:c9,24.7,29,100,83
2025-04-07 04:27:03,c4:7c:8d:6d:26:c9,24.3,29,220,84
2025-04-07 04:37:37,c4:7c:8d:6d:26:c9,24.2,29,120,85
2025-04-07 04:48:12,c4:7c:8d:6d:26:c9,24.0,29,222,82
